rank,hitter_id,player,team,opponent,game_start_time,game_status,batting_order,pitcher,pitcher_id,pitcher_hand,hr_score,tier,play_type,reason_tags,power_score,pitcher_score,environment_score,lineup_score,platoon_score,recent_form_score,sheet_score,sheet_carry_score,confirmed_lineup,rotowire_confirmed_lineup,rotowire_batting_order,rotowire_player_found,lineup_disagreement,lineup_sources_used,source_warnings,stat_years_used,bvp_pa,bvp_hr,bvp_note,recent_games,recent_hits,recent_abs,recent_hr,recent_form_note,split_matchup_note,pitch_mix_note,barrel_pct,hard_hit_pct,avg_exit_velocity,ev50,xslg,xiso,xwoba,bat_speed,fast_swing_pct,pull_pct,fb_pct,hr_total,iso,pitcher_barrel_pct_allowed,pitcher_hard_hit_pct_allowed,pitcher_avg_exit_velocity_allowed,pitcher_xslg_allowed,pitcher_xiso_allowed,pitcher_fb_pct_allowed,wind_direction,weather_source,weather_url,weather_humidity,weather_precip_pct,weather_temp,ballpark,odds,sheet_barrel_pct,sheet_iso,sheet_ev,sheet_pm_hr,sheet_pm_pa,sheet_pa_pct,sheet_hr_env,sheet_pitcher_split_barrel,sheet_pitcher_split_hr,sheet_note
1,670541,Yordan Alvarez,HOU,SEA,2026-08-15T23:10:00Z,Scheduled,2,Emerson Hancock,676106,R,68.4,Tier 3,Watch List,"Projected Lineup, Elite Power, Strong Barrel, Premium Lineup Spot, Platoon Edge",83.0,46.2,56.6,95.5,80.0,36.3,50.0,,No,No,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,25,1,"Last 7 games: 6/25, 1 HR","platoon edge; pitcher baseline 8.3% barrel, 15.0 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,16.74,53.46,94.56,105.0884,0.6463,0.3287,0.4434,76.1,61.66,42.21,36.59,27.0,0.2599,8.26,42.08,89.35,0.4316,0.1717,28.52,168 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=29.7573&lon=-95.3555,69,1,85,Daikin Park,,,,,,,,,,,
2,665052,Griffin Conine,MIA,CIN,2026-08-15T22:40:00Z,Scheduled,3,Brady Singer,663903,R,67.1,Tier 3,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",65.7,50.0,62.8,92.1,80.0,94.1,50.0,,No,No,3,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,21,3,Hot streak: 3 HR in last 7 games,"platoon edge; pitcher baseline 8.8% barrel, 21.1 HR allowed",EV profile; pitcher fly-ball pressure modest,16.76,53.56,92.02,104.0243,0.5006,0.2397,0.3636,74.4,45.37,41.97,23.97,9.7,0.2504,8.84,40.77,90.51,0.4349,0.173,27.42,360 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=39.0979&lon=-84.5082,75,1,80,Great American Ball Park,,,,,,,,,,,
3,624413,Pete Alonso,BAL,TB,2026-08-15T22:10:00Z,Scheduled,2,Ian Seymour,693855,L,65.6,Tier 3,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",72.0,40.9,48.1,95.5,78.0,100.0,50.0,,No,No,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,12,27,3,Hot streak: 3 HR in last 7 games,"platoon edge; pitcher baseline 9.1% barrel, 10.6 HR allowed",EV profile; pitcher fly-ball pressure modest,15.4,55.73,93.99,104.184,0.5447,0.2682,0.386,74.78,48.86,35.59,30.88,29.6,0.2289,9.06,38.36,88.56,0.3816,0.1579,29.52,76 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=27.7682&lon=-82.6534,88,34,80,Tropicana Field,,,,,,,,,,,
4,656941,Kyle Schwarber,PHI,STL,2026-08-15T23:10:00Z,Scheduled,1,Connor Prielipp,687570,L,65.2,Tier 3,Watch List,"Projected Lineup, Elite Power, Strong Barrel, Premium Lineup Spot, Hot Hitter/Streak",79.2,45.3,49.1,88.7,50.0,91.0,47.5,68.0,No,No,1,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,25,4,Hot streak: 4 HR in last 7 games,"same-side matchup; pitcher baseline 8.7% barrel, 11.0 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,19.05,54.77,93.6,104.53,0.5278,0.2854,0.3814,77.16,75.21,54.91,33.88,42.7,0.3027,8.7,41.3,90.5,0.402,0.167,26.5,148 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=44.9817&lon=-93.2776,81,16,75,Target Field,,14.1,0.216,94,9,139,25,6,4.88,2,Power volume; less clean pitcher split than Harper
5,808959,Munetaka Murakami,CWS,DET,2026-08-15T17:10:00Z,Pre-Game,2,Troy Melton,675512,R,65.0,Tier 3,Watch List,"Elite Power, Strong Barrel, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",83.3,29.4,42.6,100.0,80.0,71.1,50.0,,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,22,3,Hot streak: 3 HR in last 7 games,"platoon edge; pitcher baseline 6.2% barrel, 7.7 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,20.8,59.6,94.2,104.7463,0.51,0.291,0.368,74.8,50.4,42.1,40.4,27.0,0.304,6.22,38.56,88.77,0.35,0.1365,25.82,In From CF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=42.3390&lon=-83.0485,64,5,78,Comerica Park,,,,,,,,,,,
6,805811,Bryce Eldridge,SF,COL,2026-08-15T20:05:00Z,Scheduled,3,Michael Lorenzen,547179,R,64.2,Tier 3,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge",69.7,56.0,41.8,92.1,80.0,41.7,50.0,,No,No,3,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,26,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 9.3% barrel, 20.1 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,16.04,56.55,93.08,103.1504,0.4799,0.254,0.3545,73.07,29.13,38.62,38.1,9.1,0.156,9.29,44.31,90.63,0.4804,0.1917,25.52,268 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=37.7786&lon=-122.3893,75,1,66,Oracle Park,,,,,,,,,,,
7,680664,Eduardo Valencia,DET,CWS,2026-08-15T17:10:00Z,Pre-Game,5,Anthony Kay,641743,L,63.4,Tier 3,Watch List,"Elite Power, Strong Barrel, Platoon Edge",79.7,41.4,42.6,86.4,78.0,48.1,50.0,,Yes,Yes,5,Yes,No,MLB Stats API; RotoWire,,H:2026 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,22,1,"Last 7 games: 7/22, 1 HR","platoon edge; pitcher baseline 9.0% barrel, 15.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,28.6,54.3,91.0,102.5294,0.603,0.329,0.382,73.1,26.8,34.3,31.4,5.0,0.437,9.0,39.9,88.4,0.413,0.15,22.2,In From CF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=42.3390&lon=-83.0485,64,5,78,Comerica Park,,,,,,,,,,,
8,691728,Zac Veen,COL,SF,2026-08-15T20:05:00Z,Scheduled,7,Logan Webb,657277,R,62.7,Tier 3,Watch List,"Projected Lineup, Elite Power, Strong Barrel, Platoon Edge",95.4,28.7,41.8,59.8,80.0,68.7,50.0,,No,No,7,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,2,2,6,2,Hot streak: 2 HR in last 2 games,"platoon edge; pitcher baseline 6.2% barrel, 10.5 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,36.5,61.5,95.24,105.1073,0.9805,0.665,0.5478,73.59,30.85,66.0,80.5,1.7,0.7351,6.2,38.94,88.51,0.3756,0.1254,18.51,268 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=37.7786&lon=-122.3893,75,1,66,Oracle Park,,,,,,,,,,,
9,621566,Matt Olson,ATL,NYM,2026-08-15T23:15:00Z,Scheduled,3,Eduardo Rodriguez,593958,L,61.6,Tier 3,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Sheet Consensus",67.0,42.1,51.9,92.1,50.0,58.4,80.6,100.0,No,No,3,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,28,3,Hot streak: 3 HR in last 7 games,"same-side matchup; pitcher baseline 8.3% barrel, 16.6 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,15.17,51.2,92.81,103.8705,0.5095,0.2615,0.3607,74.53,47.47,38.21,32.64,33.2,0.261,8.34,35.76,88.13,0.4405,0.1762,26.63,192 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=33.8907&lon=-84.4677,79,7,81,Truist Park,,22.7,0.398,96,11,103,37.5,3,3.3,6,Elite LHH power; weather only mild and possible delay
10,701398,Sal Stewart,CIN,MIA,2026-08-15T22:40:00Z,Scheduled,2,Ryan Gusto,687473,R,60.5,Tier 3,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot",60.5,47.4,62.8,95.5,50.0,43.2,50.0,,No,No,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,28,1,"Last 7 games: 8/28, 1 HR","same-side matchup; pitcher baseline 8.7% barrel, 9.3 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,15.03,42.98,91.76,101.4661,0.5194,0.2561,0.3639,72.24,27.14,38.43,32.51,19.7,0.2403,8.66,44.44,90.32,0.4264,0.1676,26.61,360 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=39.0979&lon=-84.5082,75,1,80,Great American Ball Park,,,,,,,,,,,
