rank,hitter_id,player,team,opponent,game_start_time,game_status,batting_order,pitcher,pitcher_id,pitcher_hand,hr_score,tier,play_type,reason_tags,power_score,pitcher_score,environment_score,lineup_score,platoon_score,recent_form_score,sheet_score,sheet_carry_score,confirmed_lineup,rotowire_confirmed_lineup,rotowire_batting_order,rotowire_player_found,lineup_disagreement,lineup_sources_used,source_warnings,stat_years_used,bvp_pa,bvp_hr,bvp_note,recent_games,recent_hits,recent_abs,recent_hr,recent_form_note,split_matchup_note,pitch_mix_note,barrel_pct,hard_hit_pct,avg_exit_velocity,ev50,xslg,xiso,xwoba,bat_speed,fast_swing_pct,pull_pct,fb_pct,hr_total,iso,pitcher_barrel_pct_allowed,pitcher_hard_hit_pct_allowed,pitcher_avg_exit_velocity_allowed,pitcher_xslg_allowed,pitcher_xiso_allowed,pitcher_fb_pct_allowed,wind_direction,weather_source,weather_url,weather_humidity,weather_precip_pct,weather_temp,ballpark,odds,sheet_barrel_pct,sheet_iso,sheet_ev,sheet_pm_hr,sheet_pm_pa,sheet_pa_pct,sheet_hr_env,sheet_pitcher_split_barrel,sheet_pitcher_split_hr,sheet_note
1,670541,Yordan Alvarez,HOU,SEA,2026-08-16T23:20:00Z,Scheduled,2,Bryan Woo,693433,R,66.8,Tier 3,Watch List,"Projected Lineup, Elite Power, Strong Barrel, Premium Lineup Spot, Platoon Edge",82.6,41.2,56.1,95.5,80.0,31.6,50.0,,No,No,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,24,1,"Last 7 games: 5/24, 1 HR","platoon edge; pitcher baseline 7.4% barrel, 16.9 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,16.6,53.32,94.56,105.0368,0.6435,0.3273,0.442,76.1,61.66,41.93,36.59,27.0,0.2585,7.42,42.99,89.52,0.3814,0.1492,28.41,166 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=29.7573&lon=-95.3555,71,0,86,Daikin Park,,,,,,,,,,,
2,656941,Kyle Schwarber,PHI,STL,2026-08-16T18:10:00Z,Scheduled,1,Dean Kremer,665152,R,66.6,Tier 3,Watch List,"Projected Lineup, Elite Power, Strong Barrel, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",78.6,42.3,51.1,88.7,80.0,83.2,47.5,68.0,No,No,1,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,26,4,Hot streak: 4 HR in last 7 games,"platoon edge; pitcher baseline 7.9% barrel, 15.0 HR allowed",lift-pull EV profile; pitcher allows elevated contact,18.91,54.63,93.53,104.4912,0.5243,0.2833,0.3793,77.16,75.21,54.49,33.88,42.7,0.3006,7.86,34.96,87.4,0.434,0.196,34.84,169 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=44.9817&lon=-93.2776,86,22,77,Target Field,,14.1,0.216,94,9,139,25,6,4.88,2,Power volume; less clean pitcher split than Harper
3,808959,Munetaka Murakami,CWS,DET,2026-08-16T17:40:00Z,Scheduled,2,Drew Anderson,623454,R,65.9,Tier 3,Watch List,"Projected Lineup, Elite Power, Strong Barrel, Premium Lineup Spot, Platoon Edge",82.9,37.7,47.1,95.5,80.0,52.8,50.0,,No,No,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,22,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 8.3% barrel, 10.0 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,20.5,59.5,94.2,104.7472,0.506,0.288,0.366,74.8,50.2,41.6,40.0,27.0,0.304,8.3,38.9,90.3,0.355,0.139,24.4,76 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=42.3390&lon=-83.0485,74,1,76,Comerica Park,,,,,,,,,,,
4,694673,Abimelec Ortiz,WSH,NYM,2026-08-16T17:40:00Z,Scheduled,2,Christian Scott,681035,R,65.2,Tier 3,Watch List,"Projected Lineup, Elite Power, Strong Barrel, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",83.4,25.7,46.3,95.5,80.0,94.1,50.0,,No,No,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,21,3,Hot streak: 3 HR in last 7 games,"platoon edge; pitcher baseline 6.4% barrel, 7.0 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,17.9,50.0,92.7,102.3106,0.677,0.375,0.417,76.6,70.6,53.6,39.3,4.0,0.361,6.4,35.1,87.7,0.351,0.126,25.7,137 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=40.7571&lon=-73.8458,60,0,76,Citi Field,,,,,,,,,,,
5,695506,Jac Caglianone,KC,LAA,2026-08-16T20:07:00Z,Scheduled,3,Ryan Johnson,696270,R,64.3,Tier 3,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",60.7,48.2,54.7,92.1,80.0,100.0,50.0,,No,No,3,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,14,27,4,Hot streak: 4 HR in last 7 games,"platoon edge; pitcher baseline 10.3% barrel, 11.0 HR allowed",EV profile; pitcher allows elevated contact,13.96,51.5,92.13,104.9668,0.4912,0.2227,0.3504,77.33,75.39,43.37,22.54,17.5,0.1954,10.32,36.07,87.4,0.45,0.1938,33.11,243 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=33.8003&lon=-117.8827,56,0,82,Angel Stadium,,,,,,,,,,,
6,660271,Shohei Ohtani,LAD,MIL,2026-08-16T20:10:00Z,Scheduled,1,Logan Henderson,701656,R,63.4,Tier 3,Watch List,"Projected Lineup, Elite Power, Strong Barrel, Premium Lineup Spot, Platoon Edge",80.6,35.4,52.6,88.7,80.0,32.5,50.0,,No,No,1,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,28,1,"Last 7 games: 6/28, 1 HR","platoon edge; pitcher baseline 8.8% barrel, 7.2 HR allowed",lift-pull EV profile; pitcher allows elevated contact,18.6,54.22,93.85,104.433,0.5937,0.3064,0.411,74.96,52.59,46.56,32.62,35.4,0.2791,8.81,35.25,88.66,0.3506,0.1393,30.02,257 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=34.0739&lon=-118.2400,70,0,77,UNIQLO Field at Dodger Stadium,,,,,,,,,,,
7,621566,Matt Olson,ATL,NYM,2026-08-16T17:35:00Z,Scheduled,3,Michael Soroka,647336,R,63.2,Tier 3,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge, Sheet Consensus",67.2,35.6,61.4,92.1,80.0,45.5,80.6,100.0,No,No,3,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,28,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 8.0% barrel, 7.8 HR allowed",EV profile; pitcher fly-ball pressure modest,15.31,50.99,92.74,103.8417,0.5116,0.2629,0.3614,74.53,47.75,37.86,32.99,33.2,0.261,8.03,35.43,88.08,0.3937,0.1546,28.64,342 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=33.8907&lon=-84.4677,49,4,92,Truist Park,,22.7,0.398,96,11,103,37.5,3,3.3,6,Elite LHH power; weather only mild and possible delay
8,624413,Pete Alonso,BAL,TB,2026-08-16T16:15:00Z,Scheduled,2,Freddy Peralta,642547,R,62.6,Tier 3,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Hot Hitter/Streak",72.4,35.0,51.6,95.5,50.0,100.0,50.0,,No,No,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,15,28,4,Hot streak: 4 HR in last 7 games,"same-side matchup; pitcher baseline 7.1% barrel, 20.3 HR allowed",EV profile; pitcher fly-ball pressure modest,15.4,55.8,93.99,104.2109,0.5496,0.271,0.3888,74.78,48.65,35.66,31.02,30.3,0.2317,7.06,37.51,87.93,0.375,0.1438,27.29,153 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=27.7682&lon=-82.6534,72,7,85,Tropicana Field,,,,,,,,,,,
9,596019,Francisco Lindor,NYM,WSH,2026-08-16T17:40:00Z,Scheduled,2,Jake Irvin,663623,R,61.6,Tier 3,Watch List,"Projected Lineup, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",48.2,63.9,46.3,95.5,75.0,72.7,50.0,,No,No,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,25,2,Hot streak: 2 HR in last 7 games,"switch hitter; pitcher baseline 12.7% barrel, 19.1 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,9.6,48.18,91.27,100.4606,0.4631,0.2052,0.3513,72.02,22.67,46.09,30.3,17.7,0.1983,12.7,44.37,89.21,0.4777,0.2246,31.05,137 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=40.7571&lon=-73.8458,60,0,76,Citi Field,,,,,,,,,,,
10,665052,Griffin Conine,MIA,CIN,2026-08-16T17:40:00Z,Scheduled,6,Nick Lodolo,666157,L,60.9,Tier 3,Watch List,"Projected Lineup, Strong Barrel, Hot Hitter/Streak",64.9,47.6,59.8,71.7,50.0,98.4,50.0,,No,No,6,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,22,3,Hot streak: 3 HR in last 7 games,"same-side matchup; pitcher baseline 8.8% barrel, 15.0 HR allowed",EV profile; pitcher fly-ball pressure modest,16.41,53.07,92.16,103.9176,0.4971,0.2369,0.3622,74.33,45.3,42.46,24.81,9.7,0.2455,8.83,39.45,89.92,0.4489,0.1778,25.56,85 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=39.0979&lon=-84.5082,85,19,80,Great American Ball Park,,,,,,,,,,,
