rank,hitter_id,player,team,opponent,game_start_time,game_status,batting_order,pitcher,pitcher_id,pitcher_hand,hr_score,tier,play_type,reason_tags,power_score,pitcher_score,environment_score,lineup_score,platoon_score,recent_form_score,sheet_score,sheet_carry_score,confirmed_lineup,rotowire_confirmed_lineup,rotowire_batting_order,rotowire_player_found,lineup_disagreement,lineup_sources_used,source_warnings,stat_years_used,bvp_pa,bvp_hr,bvp_note,recent_games,recent_hits,recent_abs,recent_hr,recent_form_note,split_matchup_note,pitch_mix_note,barrel_pct,hard_hit_pct,avg_exit_velocity,ev50,xslg,xiso,xwoba,bat_speed,fast_swing_pct,pull_pct,fb_pct,hr_total,iso,pitcher_barrel_pct_allowed,pitcher_hard_hit_pct_allowed,pitcher_avg_exit_velocity_allowed,pitcher_xslg_allowed,pitcher_xiso_allowed,pitcher_fb_pct_allowed,wind_direction,weather_source,weather_url,weather_humidity,weather_precip_pct,weather_temp,ballpark,odds,sheet_barrel_pct,sheet_iso,sheet_ev,sheet_pm_hr,sheet_pm_pa,sheet_pa_pct,sheet_hr_env,sheet_pitcher_split_barrel,sheet_pitcher_split_hr,sheet_note
1,660271,Shohei Ohtani,LAD,PIT,2026-08-23T20:10:00Z,Scheduled,1,Lake Bachar,669199,R,69.1,Tier 3,Watch List,"Projected Lineup, Elite Power, Strong Barrel, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",81.2,46.1,57.1,88.7,80.0,79.9,50.0,,No,No,1,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,28,3,Hot streak: 3 HR in last 7 games,"platoon edge; pitcher baseline 9.7% barrel, 11.4 HR allowed",lift-pull EV profile; pitcher allows elevated contact,18.67,54.43,93.92,104.5411,0.5979,0.3099,0.4131,75.03,53.36,46.7,32.13,37.5,0.284,9.72,37.09,89.46,0.3899,0.1794,32.06,249 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=34.0739&lon=-118.2400,44,0,88,UNIQLO Field at Dodger Stadium,,,,,,,,,,,
2,656941,Kyle Schwarber,PHI,STL,2026-08-23T17:35:00Z,Pre-Game,1,Kyle Leahy,681517,R,68.6,Tier 3,Watch List,"Elite Power, Strong Barrel, Premium Lineup Spot, Platoon Edge",77.1,52.7,67.8,93.2,80.0,26.2,47.5,68.0,Yes,Yes,1,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,29,1,"Last 7 games: 5/29, 1 HR","platoon edge; pitcher baseline 10.1% barrel, 9.9 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,18.49,53.72,93.25,104.3375,0.5222,0.2812,0.3772,77.16,75.14,55.05,33.95,43.4,0.2957,10.08,47.11,90.71,0.4415,0.1705,22.26,Out To RF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=39.9061&lon=-75.1665,82,2,73,Citizens Bank Park,,14.1,0.216,94,9,139,25,6,4.88,2,Power volume; less clean pitcher split than Harper
3,695491,Joshua Báez,STL,PHI,2026-08-23T17:35:00Z,Pre-Game,5,Cristopher Sánchez,650911,L,68.2,Tier 3,Watch List,"Elite Power, Strong Barrel, Platoon Edge",96.0,31.5,67.8,86.4,78.0,18.3,50.0,,Yes,Yes,5,Yes,No,MLB Stats API; RotoWire,,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,2,23,1,"Last 7 games: 2/23, 1 HR","platoon edge; pitcher baseline 6.8% barrel, 12.7 HR allowed",EV profile; pitcher fly-ball pressure modest,23.8,61.9,97.0,104.2709,0.598,0.361,0.376,78.2,79.4,28.6,47.6,4.0,0.375,6.75,41.2,89.21,0.3548,0.1207,16.62,Out To RF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=39.9061&lon=-75.1665,82,2,73,Citizens Bank Park,,,,,,,,,,,
4,666176,Jo Adell,CLE,COL,2026-08-23T19:10:00Z,Scheduled,4,Tomoyuki Sugano,608372,R,65.9,Tier 3,Watch List,"Projected Lineup, Strong Barrel, Pitcher Vulnerable, Premium Lineup Spot, Hot Hitter/Streak",55.6,73.7,62.7,90.4,50.0,74.9,50.0,,No,No,4,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,24,2,Hot streak: 2 HR in last 7 games,"same-side matchup; pitcher baseline 13.0% barrel, 28.1 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,12.33,46.78,90.72,103.0715,0.486,0.226,0.3426,77.32,71.48,38.35,27.98,25.1,0.1937,12.99,42.6,90.63,0.5562,0.2518,30.49,149 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=39.7559&lon=-104.9942,50,23,79,Coors Field,,,,,,,,,,,
5,624413,Pete Alonso,BAL,TB,2026-08-23T17:35:00Z,Pre-Game,2,Nick Martinez,607259,R,65.6,Tier 3,Watch List,"Strong Barrel, Premium Lineup Spot, Hot Hitter/Streak",72.7,36.3,65.6,100.0,50.0,100.0,50.0,,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,11,26,3,Hot streak: 3 HR in last 7 games,"same-side matchup; pitcher baseline 7.2% barrel, 18.5 HR allowed",EV profile; pitcher fly-ball pressure modest,15.47,55.73,93.85,104.2862,0.5559,0.2738,0.3916,74.78,48.93,35.94,30.74,32.4,0.2373,7.21,33.45,87.46,0.4303,0.1579,28.47,Out To RF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=39.2840&lon=-76.6217,82,8,75,Oriole Park at Camden Yards,,,,,,,,,,,
6,808959,Munetaka Murakami,CWS,NYM,2026-08-23T18:10:00Z,Scheduled,2,Nolan McLean,690997,R,63.5,Tier 3,Watch List,"Projected Lineup, Elite Power, Strong Barrel, Premium Lineup Spot, Platoon Edge",82.1,30.3,50.0,95.5,80.0,36.7,50.0,,No,No,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,3,28,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 7.2% barrel, 11.7 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,20.3,58.9,94.0,104.6566,0.507,0.288,0.367,74.8,50.9,42.1,38.6,29.0,0.296,7.23,38.01,88.24,0.3507,0.1285,21.98,6 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=41.8300&lon=-87.6338,57,2,72,Rate Field,,,,,,,,,,,
7,547180,Bryce Harper,PHI,STL,2026-08-23T17:35:00Z,Pre-Game,3,Kyle Leahy,681517,R,63.2,Tier 3,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",51.9,52.7,67.8,96.6,80.0,48.3,62.9,83.0,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,25,1,Contact streak: 8/25 over last 7 games,"platoon edge; pitcher baseline 10.1% barrel, 9.9 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,11.39,45.4,90.53,101.8882,0.4955,0.2261,0.3827,74.17,45.29,37.98,27.8,26.3,0.2323,10.08,47.11,90.71,0.4415,0.1705,22.26,Out To RF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=39.9061&lon=-75.1665,82,2,73,Citizens Bank Park,,16.5,0.424,93,13,118,0,6,4.88,2,Elite hitter/sheet power; pitcher split less targetable
8,700250,Ben Rice,NYY,TOR,2026-08-23T17:35:00Z,Pre-Game,2,José Soriano,667755,R,61.5,Tier 3,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",64.5,37.7,56.2,100.0,80.0,41.7,50.0,,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,26,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 7.8% barrel, 12.7 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,15.05,50.85,92.53,102.5762,0.5187,0.2527,0.377,72.91,28.08,46.08,30.46,31.6,0.2678,7.76,41.55,89.65,0.3866,0.1397,18.54,R To L,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=40.8296&lon=-73.9262,77,2,73,Yankee Stadium,,,,,,,,,,,
9,608369,Corey Seager,TEX,LAA,2026-08-23T18:35:00Z,Scheduled,2,Yusei Kikuchi,579328,L,61.5,Tier 3,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot",61.7,48.3,60.6,95.5,50.0,58.0,50.0,,No,No,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,10,26,1,Contact streak: 10/26 over last 7 games,"same-side matchup; pitcher baseline 8.8% barrel, 9.3 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,15.16,49.4,91.92,102.6105,0.4969,0.2441,0.3601,71.87,15.79,40.5,31.55,15.4,0.1985,8.77,42.48,90.44,0.4406,0.1843,25.43,117 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=32.7473&lon=-97.0842,29,1,103,Globe Life Field,,,,,,,,,,,
10,694673,Abimelec Ortiz,WSH,MIA,2026-08-23T17:40:00Z,Pre-Game,2,Janson Junk,676083,R,60.9,Tier 3,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",68.6,41.5,44.0,100.0,80.0,20.8,50.0,,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,3,22,1,"Last 7 games: 3/22, 1 HR","platoon edge; pitcher baseline 7.2% barrel, 10.8 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,14.0,46.5,92.4,101.0867,0.545,0.295,0.351,75.5,62.0,51.2,41.9,5.0,0.298,7.17,42.47,90.62,0.4215,0.1578,22.8,None,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=25.7781&lon=-80.2197,82,16,82,loanDepot park,,,,,,,,,,,
