rank,hitter_id,player,team,opponent,game_start_time,game_status,batting_order,pitcher,pitcher_id,pitcher_hand,hr_score,tier,play_type,reason_tags,power_score,pitcher_score,environment_score,lineup_score,platoon_score,recent_form_score,sheet_score,sheet_carry_score,confirmed_lineup,rotowire_confirmed_lineup,rotowire_batting_order,rotowire_player_found,lineup_disagreement,lineup_sources_used,source_warnings,stat_years_used,bvp_pa,bvp_hr,bvp_note,recent_games,recent_hits,recent_abs,recent_hr,recent_form_note,split_matchup_note,pitch_mix_note,barrel_pct,hard_hit_pct,avg_exit_velocity,ev50,xslg,xiso,xwoba,bat_speed,fast_swing_pct,pull_pct,fb_pct,hr_total,iso,pitcher_barrel_pct_allowed,pitcher_hard_hit_pct_allowed,pitcher_avg_exit_velocity_allowed,pitcher_xslg_allowed,pitcher_xiso_allowed,pitcher_fb_pct_allowed,wind_direction,weather_source,weather_url,weather_humidity,weather_precip_pct,weather_temp,ballpark,odds,sheet_barrel_pct,sheet_iso,sheet_ev,sheet_pm_hr,sheet_pm_pa,sheet_pa_pct,sheet_hr_env,sheet_pitcher_split_barrel,sheet_pitcher_split_hr,sheet_note
1,663728,Cal Raleigh,SEA,BOS,2026-09-01T22:45:00Z,Pre-Game,4,Jedixson Paez,699151,R,70.8,Tier 2,Watch List,"Strong Barrel, Pitcher Vulnerable, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",59.8,90.5,37.2,94.9,75.0,89.2,50.0,,Yes,Yes,4,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,23,6,Hot streak: 6 HR in last 7 games,"switch hitter; pitcher baseline 23.1% barrel, 2.0 HR allowed",fly-ball profile; pitcher allows elevated contact,16.0,41.69,90.25,101.1539,0.4392,0.2411,0.3276,75.06,52.53,55.06,42.92,32.0,0.2342,23.1,46.2,95.3,0.786,0.434,53.8,In From RF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=42.3467&lon=-71.0972,47,0,75,Fenway Park,,,,,,,,,,,
2,686527,Dominic Canzone,SEA,BOS,2026-09-01T22:45:00Z,Pre-Game,2,Jedixson Paez,699151,R,67.8,Tier 3,Watch List,"Strong Barrel, Pitcher Vulnerable, Premium Lineup Spot, Platoon Edge",54.7,90.8,37.2,100.0,80.0,37.8,50.0,,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,28,1,"Last 7 games: 7/28, 1 HR","platoon edge; pitcher baseline 23.1% barrel, 2.0 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,12.82,46.13,91.46,102.5354,0.4952,0.2213,0.3599,74.08,41.85,40.11,25.95,17.3,0.2132,23.1,46.2,95.3,0.786,0.434,53.8,In From RF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=42.3467&lon=-71.0972,47,0,75,Fenway Park,,,,,,,,,,,
3,621566,Matt Olson,ATL,NYM,2026-09-01T22:45:00Z,Pre-Game,3,Jake Irvin,663623,R,67.6,Tier 3,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge, Sheet Consensus",67.0,62.2,49.2,96.6,80.0,33.7,80.6,100.0,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,27,1,"Last 7 games: 6/27, 1 HR","platoon edge; pitcher baseline 11.4% barrel, 21.2 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,15.03,51.27,92.88,103.8547,0.5109,0.2615,0.36,74.53,47.82,38.49,33.27,34.6,0.2505,11.44,45.49,89.49,0.4679,0.2141,29.16,L To R,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=38.8730&lon=-77.0074,82,6,79,Nationals Park,,22.7,0.398,96,11,103,37.5,3,3.3,6,Elite LHH power; weather only mild and possible delay
4,670541,Yordan Alvarez,HOU,CWS,2026-09-02T00:10:00Z,Scheduled,2,Sean Burke,680732,R,66.4,Tier 3,Watch List,"Projected Lineup, Elite Power, Strong Barrel, Premium Lineup Spot, Platoon Edge",80.0,44.8,50.1,95.5,80.0,40.7,50.0,,No,No,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,26,1,"Last 7 games: 7/26, 1 HR","platoon edge; pitcher baseline 8.5% barrel, 19.5 HR allowed",lift-pull EV profile; pitcher allows elevated contact,15.83,53.32,94.56,104.9793,0.6274,0.314,0.4343,76.17,61.87,40.95,36.45,27.7,0.2494,8.47,39.2,89.32,0.3968,0.1641,30.98,174 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=29.7573&lon=-95.3555,80,0,86,Daikin Park,,,,,,,,,,,
5,660271,Shohei Ohtani,LAD,STL,2026-09-02T02:10:00Z,Scheduled,1,Michael McGreevy,700241,R,66.3,Tier 3,Watch List,"Projected Lineup, Elite Power, Strong Barrel, Premium Lineup Spot, Platoon Edge",79.3,54.5,55.6,88.7,80.0,2.0,50.0,,No,No,1,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,30,0,"Last 7 games: 4/30, 0 HR","platoon edge; pitcher baseline 9.6% barrel, 17.6 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,18.18,53.94,93.85,104.4905,0.5888,0.3022,0.4089,75.03,53.29,46.63,31.92,37.5,0.2763,9.64,41.64,90.08,0.4759,0.1963,26.27,243 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=34.0739&lon=-118.2400,49,0,81,UNIQLO Field at Dodger Stadium,,,,,,,,,,,
6,701398,Sal Stewart,CIN,SD,2026-09-01T22:40:00Z,Pre-Game,3,Randy Vásquez,681190,R,65.6,Tier 3,Watch List,"Strong Barrel, Premium Lineup Spot, Hot Hitter/Streak",60.7,59.4,63.3,96.6,50.0,85.2,50.0,,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,28,4,Hot streak: 4 HR in last 7 games,"same-side matchup; pitcher baseline 10.4% barrel, 15.3 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,14.89,42.84,91.69,101.2868,0.5278,0.2603,0.366,72.17,26.86,38.43,33.07,23.2,0.2431,10.41,42.52,90.64,0.4929,0.2112,27.9,R To L,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=39.0979&lon=-84.5082,60,0,85,Great American Ball Park,,,,,,,,,,,
7,808959,Munetaka Murakami,CWS,HOU,2026-09-02T00:10:00Z,Scheduled,2,Ronel Blanco,669854,R,65.3,Tier 3,Watch List,"Projected Lineup, Elite Power, Strong Barrel, Premium Lineup Spot, Platoon Edge",78.6,50.2,50.1,95.5,80.0,1.6,50.0,,No,No,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,3,23,0,"Last 7 games: 3/23, 0 HR","platoon edge; pitcher baseline 10.8% barrel, 7.0 HR allowed",lift-pull EV profile; pitcher allows elevated contact,19.5,57.2,94.0,104.4076,0.484,0.271,0.361,74.8,51.3,43.7,38.1,29.0,0.278,10.78,34.91,88.14,0.4345,0.2026,38.47,174 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=29.7573&lon=-95.3555,80,0,86,Daikin Park,,,,,,,,,,,
8,695491,Joshua Baez,STL,LAD,2026-09-02T02:10:00Z,Scheduled,5,Eric Lauer,641778,L,64.1,Tier 3,Watch List,"Projected Lineup, Strong Barrel, Platoon Edge",71.3,54.7,55.6,81.9,78.0,27.6,50.0,,No,No,5,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,22,1,"Last 7 games: 4/22, 1 HR","platoon edge; pitcher baseline 10.1% barrel, 21.3 HR allowed",lift-pull EV profile; pitcher allows elevated contact,15.2,54.5,93.4,102.5947,0.458,0.26,0.299,77.7,75.2,39.4,42.4,5.0,0.314,10.06,37.35,89.13,0.4498,0.2028,36.9,243 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=34.0739&lon=-118.2400,49,0,81,UNIQLO Field at Dodger Stadium,,,,,,,,,,,
9,682829,Elly De La Cruz,CIN,SD,2026-09-01T22:40:00Z,Pre-Game,2,Randy Vásquez,681190,R,63.9,Tier 3,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",55.2,57.8,63.3,100.0,75.0,43.1,50.0,,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,11,27,0,Contact streak: 11/27 over last 7 games,"switch hitter; pitcher baseline 10.4% barrel, 15.3 HR allowed",EV profile; pitcher fly-ball pressure modest,12.89,48.89,93.03,103.9792,0.4583,0.1912,0.3493,75.38,54.05,34.61,24.82,21.3,0.1977,10.41,42.52,90.64,0.4929,0.2112,27.9,R To L,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=39.0979&lon=-84.5082,60,0,85,Great American Ball Park,,,,,,,,,,,
10,682987,Spencer Jones,NYY,LAA,2026-09-02T01:38:00Z,Scheduled,5,Grayson Rodriguez,680570,R,63.6,Tier 3,Watch List,"Projected Lineup, Strong Barrel, Platoon Edge",68.5,52.7,55.7,81.9,80.0,42.0,50.0,,No,No,5,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,18,1,"Last 7 games: 5/18, 1 HR","platoon edge; pitcher baseline 9.1% barrel, 10.0 HR allowed",EV profile; pitcher fly-ball pressure modest,15.3,57.3,94.4,104.3901,0.45,0.212,0.327,77.4,74.8,33.3,35.1,8.0,0.193,9.1,45.0,90.6,0.461,0.189,27.3,226 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=33.8003&lon=-117.8827,54,0,82,Angel Stadium,,,,,,,,,,,
